ID,Project Code,PQ #,PO / SO #,ASN/DN #,Country,Managed By,Fulfill Via,Vendor INCO Term,Shipment Mode,PQ First Sent to Client Date,PO Sent to Vendor Date
76112,107-RW-T30,FPQ-4011,SCMS-50280,ASN-6840,Rwanda,PMO - US,Direct Drop,CIP,Air,7/16/2009,8/31/2009
76113,111-MZ-T30,FPQ-13395,SCMS-219220,ASN-25452,Mozambique,PMO - US,Direct Drop,EXW,Air,12/11/2013,12/17/2013
76135,108-VN-T30,FPQ-7427,SCMS-105530,ASN-11955,Vietnam,PMO - US,Direct Drop,EXW,Air,3/31/2011,4/14/2011
76136,110-ZM-T30,FPQ-14827,SCMS-256510,ASN-29093,Zambia,PMO - US,Direct Drop,EXW,Air,8/19/2014,9/19/2014
76142,109-TZ-T30,FPQ-11427,SCMS-175500,ASN-19443,Tanzania,PMO - US,Direct Drop,FCA,Air,1/15/2013,2/4/2013
76144,111-MZ-T30,FPQ-15324,SCMS-264780,ASN-30261,Mozambique,PMO - US,Direct Drop,EXW,Air,11/12/2014,11/19/2014
76180,110-ZM-T30,FPQ-10107,SCMS-153800,ASN-16720,Zambia,PMO - US,Direct Drop,EXW,Air,6/19/2012,7/31/2012
76189,161-ZA-T30,FPQ-5303,SCMS-69050,ASN-8509,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,3/19/2010
76197,105-SS-T30,FPQ-12623,SCMS-200921,ASN-22955,South Sudan,PMO - US,Direct Drop,EXW,Air,7/18/2013,8/6/2013
76217,111-MZ-T30,FPQ-10880,SCMS-164000,ASN-18530,Mozambique,PMO - US,Direct Drop,EXW,Air,10/18/2012,11/6/2012
76226,106-HT-T30,FPQ-11443,SCMS-180970,ASN-20026,Haiti,PMO - US,Direct Drop,EXW,Ocean,2/7/2013,3/26/2013
76227,105-SS-T30,FPQ-15569,SCMS-272160,ASN-31338,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
76263,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28034,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
76270,107-RW-T30,FPQ-8263,SCMS-119640,ASN-12455,Rwanda,PMO - US,Direct Drop,EXW,Air,8/19/2011,8/29/2011
76298,101-KE-T30,FPQ-10314,SCMS-153910,ASN-17659,Kenya,PMO - US,Direct Drop,CIP,Air,7/12/2012,11/6/2012
76318,108-VN-T30,FPQ-12539,SCMS-199770,ASN-22687,Vietnam,PMO - US,Direct Drop,EXW,Air,7/11/2013,7/25/2013
76319,116-ZA-T30,FPQ-13973,SCMS-238554,ASN-28627,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,10/3/2014
76321,108-VN-T30,FPQ-6818,SCMS-97850,ASN-11024,Vietnam,PMO - US,Direct Drop,EXW,Air,1/17/2011,2/15/2011
76325,109-TZ-T30,FPQ-3782,SCMS-47730,ASN-4489,Tanzania,PMO - US,Direct Drop,CIP,Air,6/11/2009,6/29/2009
76327,108-VN-T30,FPQ-15692,SCMS-274390,ASN-32265,Vietnam,PMO - US,Direct Drop,EXW,Air,1/28/2015,2/17/2015
76340,104-CI-T30,FPQ-4518,SCMS-56980,ASN-5819,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,11/4/2009,11/13/2009
76374,107-RW-T30,FPQ-12518,SCMS-198221,ASN-23125,Rwanda,PMO - US,Direct Drop,EXW,Air,6/21/2013,8/12/2013
76409,106-HT-T30,FPQ-11442,SCMS-177180,ASN-18919,Haiti,PMO - US,Direct Drop,EXW,Ocean,1/30/2013,3/11/2013
76442,102-CD-T30,FPQ-11020,SCMS-167990,ASN-17893,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,11/15/2012,12/6/2012
76459,161-ZA-T30,FPQ-6262,SCMS-83770,ASN-10253,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
76483,102-SD-T30,FPQ-6119,SCMS-84000,ASN-9447,Sudan,PMO - US,Direct Drop,EXW,Air,8/30/2010,9/2/2010
76496,116-ZA-T30,FPQ-14942,SCMS-259079,ASN-33851,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,10/9/2014
76505,106-HT-T30,FPQ-13797,SCMS-234000,ASN-26977,Haiti,PMO - US,Direct Drop,EXW,Ocean,3/20/2014,4/28/2014
76517,108-VN-T30,FPQ-7565,SCMS-107640,ASN-11611,Vietnam,PMO - US,Direct Drop,EXW,Air,4/21/2011,5/2/2011
76541,105-DO-T30,FPQ-13790,SCMS-231370,ASN-25280,Dominican Republic,PMO - US,Direct Drop,EXW,Air,2/26/2014,3/19/2014
76551,116-ZA-T30,FPQ-4770,SCMS-60170,ASN-5933,South Africa,PMO - US,Direct Drop,DDP,Truck,12/17/2009,12/23/2009
76559,108-VN-T30,FPQ-10286,SCMS-156272,ASN-17807,Vietnam,PMO - US,Direct Drop,EXW,Air,7/25/2012,8/14/2012
76578,116-ZA-T30,FPQ-13973,SCMS-238554,ASN-28629,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,10/3/2014
76586,133-NG-T30,FPQ-12456,SCMS-196550,ASN-21949,Nigeria,PMO - US,Direct Drop,EXW,Air,6/10/2013,7/10/2013
76603,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28036,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
76619,119-NA-T30,FPQ-4856,SCMS-62720,ASN-6401,Namibia,PMO - US,Direct Drop,EXW,Air,1/7/2010,1/8/2010
76638,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28036,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
76712,114-UG-T30,FPQ-4276,SCMS-55240,ASN-5607,Uganda,PMO - US,Direct Drop,FCA,Air,9/22/2009,11/3/2009
76766,A01-ZM-T50,FPQ-16227,SCMS-291890,ASN-33362,Zambia,PMO - US,Direct Drop,EXW,Air,4/23/2015,6/16/2015
76772,116-ZA-T30,FPQ-13035,SCMS-215370,ASN-24415,South Africa,PMO - US,Direct Drop,DDP,Truck,10/8/2013,12/2/2013
76799,108-VN-T30,FPQ-3934,SCMS-48800,ASN-4828,Vietnam,PMO - US,Direct Drop,FCA,Air,7/6/2009,7/14/2009
76809,133-NG-T30,FPQ-8117,SCMS-118190,ASN-12877,Nigeria,PMO - US,Direct Drop,EXW,Air,7/28/2011,8/15/2011
76813,106-HT-T30,FPQ-4337,SCMS-56140,ASN-5572,Haiti,PMO - US,Direct Drop,FCA,Air,10/13/2009,11/6/2009
76827,900-LR-T30,FPQ-7996,SCMS-115340,ASN-11741,Liberia,PMO - US,Direct Drop,EXW,Air,7/12/2011,7/20/2011
76828,116-ZA-T30,FPQ-13973,SCMS-238554,ASN-28627,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,10/3/2014
76833,109-TZ-T30,FPQ-9211,SCMS-135870,ASN-13850,Tanzania,PMO - US,Direct Drop,EXW,Air,1/25/2012,1/27/2012
76840,161-ZA-T30,FPQ-6708,SCMS-93540,ASN-10568,South Africa,PMO - US,Direct Drop,DDP,Ocean,11/26/2010,12/14/2010
76855,116-ZA-T30,FPQ-5630,SCMS-72760,ASN-7111,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2010,5/5/2010
76881,103-CM-T30,FPQ-16210,SCMS-289310,ASN-32567,Cameroon,PMO - US,Direct Drop,EXW,Air,4/28/2015,6/2/2015
76914,104-CI-T30,FPQ-8929,SCMS-131870,ASN-14307,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,12/8/2011,1/17/2012
76917,101-CD-T30,FPQ-13555,SCMS-234300,ASN-27384,"Congo, DRC",PMO - US,Direct Drop,EXW,Air,3/19/2014,5/5/2014
76938,161-ZA-T30,FPQ-6262,SCMS-83830,ASN-9194,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
77038,102-SZ-T30,FPQ-7281,SCMS-109440,ASN-11323,Swaziland,PMO - US,Direct Drop,EXW,Air,3/28/2011,6/16/2011
77044,116-ZA-T30,FPQ-14942,SCMS-259073,ASN-30671,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,2/12/2015
77068,116-ZA-T30,FPQ-13973,SCMS-238556,ASN-31854,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,4/28/2015
77070,116-ZA-T30,FPQ-13973,SCMS-238552,ASN-27608,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,8/5/2014
77082,106-HT-T30,FPQ-13494,SCMS-225413,ASN-28731,Haiti,PMO - US,Direct Drop,EXW,Air,1/21/2014,2/19/2014
77090,105-SS-T30,FPQ-15569,SCMS-272170,ASN-32109,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
77103,161-ZA-T30,FPQ-7175,SCMS-103460,ASN-11047,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/24/2011
77113,104-CI-T30,FPQ-15251,SCMS-263380,ASN-30907,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,10/22/2014,12/10/2014
77136,109-TZ-T30,FPQ-12050,SCMS-186900,ASN-19907,Tanzania,PMO - US,Direct Drop,FCA,Air,4/12/2013,5/8/2013
77138,116-ZA-T30,FPQ-3596,SCMS-50360,ASN-5454,South Africa,PMO - US,Direct Drop,DDP,Truck,5/7/2009,9/22/2009
77152,108-VN-T30,FPQ-5094,SCMS-68600,ASN-7405,Vietnam,PMO - US,Direct Drop,EXW,Air,3/15/2010,3/24/2010
77181,114-UG-T30,FPQ-11153,SCMS-171920,ASN-18279,Uganda,PMO - US,Direct Drop,EXW,Air,12/13/2012,1/11/2013
77268,117-ET-T30,FPQ-9098,SCMS-133550,ASN-14780,Ethiopia,PMO - US,Direct Drop,EXW,Air,1/10/2012,1/23/2012
77293,161-ZA-T30,FPQ-5303,SCMS-68990,ASN-7050,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,3/19/2010
77296,107-RW-T30,FPQ-3859,SCMS-48931,ASN-6763,Rwanda,PMO - US,Direct Drop,CIP,Air,6/30/2009,3/7/2010
77309,102-SD-T30,FPQ-8261,SCMS-120443,ASN-12835,Sudan,PMO - US,Direct Drop,EXW,Air,8/29/2011,9/14/2011
77310,108-VN-T30,FPQ-7898,SCMS-113620,ASN-13101,Vietnam,PMO - US,Direct Drop,EXW,Air,6/27/2011,7/8/2011
77324,107-RW-T30,FPQ-4047,SCMS-50810,ASN-5740,Rwanda,PMO - US,Direct Drop,CIP,Air,7/28/2009,8/18/2009
77413,110-ZM-T30,FPQ-14151,SCMS-239790,ASN-26472,Zambia,PMO - US,Direct Drop,EXW,Air,4/30/2014,5/21/2014
77420,102-BI-T30,FPQ-11512,SCMS-176890,ASN-18723,Burundi,PMO - US,Direct Drop,EXW,Air,1/29/2013,2/14/2013
77464,108-VN-T30,FPQ-13524,SCMS-226220,ASN-26923,Vietnam,PMO - US,Direct Drop,EXW,Air,2/6/2014,3/10/2014
77480,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28034,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
77494,114-UG-T30,FPQ-12477,SCMS-198721,ASN-22001,Uganda,PMO - US,Direct Drop,EXW,Ocean,7/8/2013,8/27/2013
77509,161-ZA-T30,FPQ-7400,SCMS-104230,ASN-11476,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/11/2011,3/30/2011
77517,105-SS-T30,FPQ-15569,SCMS-272140,ASN-31129,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
77519,108-VN-T30,FPQ-4266,SCMS-56530,ASN-7262,Vietnam,PMO - US,Direct Drop,EXW,Air,10/20/2009,11/9/2009
77546,106-HT-T30,FPQ-14083,SCMS-240190,ASN-26906,Haiti,PMO - US,Direct Drop,EXW,Ocean,5/11/2014,6/2/2014
77547,105-SS-T30,FPQ-15569,SCMS-272160,ASN-31331,South Sudan,PMO - US,Direct Drop,EXW,Air,12/29/2014,2/20/2015
77552,133-NG-T30,FPQ-12456,SCMS-196561,ASN-22172,Nigeria,PMO - US,Direct Drop,EXW,Air,6/10/2013,7/10/2013
77565,900-CM-T30,FPQ-10654,SCMS-161720,ASN-17261,Cameroon,PMO - US,Direct Drop,EXW,Air,9/20/2012,10/8/2012
77606,101-CD-T30,FPQ-12093,SCMS-189060,ASN-20772,"Congo, DRC",PMO - US,Direct Drop,FCA,Air,4/23/2013,5/23/2013
77610,116-ZA-T30,FPQ-4054,SCMS-51250,ASN-5056,South Africa,PMO - US,Direct Drop,DDP,Truck,7/29/2009,8/7/2009
77651,108-VN-T30,FPQ-4098,SCMS-51750,ASN-5059,Vietnam,PMO - US,Direct Drop,EXW,Air,8/12/2009,8/14/2009
77659,116-ZA-T30,FPQ-14942,SCMS-259075,ASN-32138,South Africa,PMO - US,Direct Drop,DDP,Truck,9/11/2014,5/11/2015
77671,901-GH-T30,FPQ-14101,SCMS-245400,ASN-29127,Ghana,PMO - US,Direct Drop,EXW,Air,4/30/2014,7/8/2014
77677,109-TZ-T30,FPQ-13803,SCMS-231060,ASN-25337,Tanzania,PMO - US,Direct Drop,EXW,Air,2/28/2014,3/7/2014
77712,109-TZ-T30,FPQ-6925,SCMS-97140,ASN-10066,Tanzania,PMO - US,Direct Drop,EXW,Air,12/27/2010,2/2/2011
77735,104-CI-T30,FPQ-12806,SCMS-206590,ASN-24449,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,8/9/2013,9/16/2013
77737,107-RW-T30,FPQ-9270,SCMS-136330,ASN-13764,Rwanda,PMO - US,Direct Drop,EXW,Air,1/27/2012,1/31/2012
77750,103-ZW-T30,FPQ-9905,SCMS-148290,ASN-16913,Zimbabwe,PMO - US,Direct Drop,FCA,Air,5/29/2012,7/18/2012
77751,103-SS-T30,FPQ-14411,SCMS-244550,ASN-26903,South Sudan,PMO - US,Direct Drop,EXW,Air,6/9/2014,6/19/2014
77772,114-UG-T30,FPQ-5277,SCMS-68320,ASN-6788,Uganda,PMO - US,Direct Drop,FCA,Air,3/12/2010,3/18/2010
77780,114-UG-T30,FPQ-9365,SCMS-142230,ASN-14835,Uganda,PMO - US,Direct Drop,CIP,Air,3/15/2012,4/4/2012
77781,116-ZA-T30,FPQ-5535,SCMS-71370,ASN-7373,South Africa,PMO - US,Direct Drop,DDP,Truck,4/19/2010,4/21/2010
77782,144-BW-T30,FPQ-4167,SCMS-54180,ASN-7168,Botswana,PMO - US,Direct Drop,EXW,Air,9/9/2009,9/30/2009
77901,133-NG-T30,FPQ-10765,SCMS-162440,ASN-18172,Nigeria,PMO - US,Direct Drop,EXW,Air,10/5/2012,10/16/2012
77910,116-ZA-T30,FPQ-13035,SCMS-215370,ASN-24415,South Africa,PMO - US,Direct Drop,DDP,Truck,10/8/2013,12/2/2013
77925,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28034,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
77926,116-ZA-T30,FPQ-13214,SCMS-215410,ASN-23875,South Africa,PMO - US,Direct Drop,DDP,Truck,11/14/2013,12/2/2013
77941,101-CD-T30,FPQ-12093,SCMS-189060,ASN-20768,"Congo, DRC",PMO - US,Direct Drop,FCA,Air,4/23/2013,5/23/2013
77952,107-RW-T30,FPQ-13874,SCMS-232310,ASN-25541,Rwanda,PMO - US,Direct Drop,EXW,Air,3/12/2014,4/3/2014
77964,133-NG-T30,FPQ-4891,SCMS-64780,ASN-6978,Nigeria,PMO - US,Direct Drop,EXW,Air,1/15/2010,2/5/2010
78026,108-VN-T30,FPQ-13524,SCMS-226260,ASN-26929,Vietnam,PMO - US,Direct Drop,EXW,Air,2/6/2014,3/10/2014
78050,104-CI-T30,FPQ-4509,SCMS-56640,ASN-6775,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,10/29/2009,11/9/2009
78071,108-VN-T30,FPQ-5065,SCMS-65030,ASN-6208,Vietnam,PMO - US,Direct Drop,EXW,Air,2/10/2010,2/10/2010
78087,103-CM-T30,FPQ-8396,SCMS-122250,ASN-12401,Cameroon,PMO - US,Direct Drop,EXW,Air,9/13/2011,9/21/2011
78090,161-ZA-T30,FPQ-6262,SCMS-83790,ASN-9182,South Africa,PMO - US,Direct Drop,DDP,Ocean,8/31/2010,9/24/2010
78096,103-CM-T30,FPQ-10128,SCMS-151610,ASN-16495,Cameroon,PMO - US,Direct Drop,EXW,Air,6/22/2012,7/16/2012
78103,103-ZW-T30,FPQ-13969,SCMS-239231,ASN-27940,Zimbabwe,PMO - US,Direct Drop,EXW,Ocean,4/8/2014,6/20/2014
78116,108-VN-T30,FPQ-5094,SCMS-68490,ASN-7260,Vietnam,PMO - US,Direct Drop,EXW,Air,3/15/2010,3/24/2010
78120,108-VN-T30,FPQ-7427,SCMS-105500,ASN-12079,Vietnam,PMO - US,Direct Drop,EXW,Air,3/31/2011,4/14/2011
78140,108-VN-T30,FPQ-9576,SCMS-145310,ASN-16124,Vietnam,PMO - US,Direct Drop,EXW,Air,4/11/2012,6/11/2012
78150,103-ML-T30,FPQ-15006,SCMS-260720,ASN-31432,Mali,PMO - US,Direct Drop,CIP,Air,10/7/2014,11/18/2014
78152,108-VN-T30,FPQ-9001,SCMS-131700,ASN-14757,Vietnam,PMO - US,Direct Drop,EXW,Air,12/15/2011,1/16/2012
78184,108-VN-T30,FPQ-7427,SCMS-105540,ASN-11855,Vietnam,PMO - US,Direct Drop,EXW,Air,3/31/2011,4/14/2011
78198,104-CI-T30,FPQ-12714,SCMS-204990,ASN-22826,Côte d'Ivoire,PMO - US,Direct Drop,FCA,Air,7/30/2013,9/2/2013
78201,161-ZA-T30,FPQ-5303,SCMS-68980,ASN-7688,South Africa,PMO - US,Direct Drop,DDP,Air,3/18/2010,3/19/2010
78220,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28034,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
78261,900-UG-T30,FPQ-10089,SCMS-149400,ASN-15431,Uganda,PMO - US,Direct Drop,EXW,Air,6/7/2012,6/12/2012
78290,104-CI-T30,FPQ-9823,SCMS-147570,ASN-16723,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,5/4/2012,6/13/2012
78301,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27980,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
78303,104-CI-T30,FPQ-8327,SCMS-123880,ASN-14080,Côte d'Ivoire,PMO - US,Direct Drop,CIP,Air,9/8/2011,9/30/2011
78311,107-RW-T30,FPQ-10223,SCMS-152950,ASN-16590,Rwanda,PMO - US,Direct Drop,EXW,Air,7/5/2012,7/16/2012
78314,107-RW-T30,FPQ-5792,SCMS-75810,ASN-9743,Rwanda,PMO - US,Direct Drop,EXW,Air,6/7/2010,7/21/2010
78329,104-CI-T30,FPQ-9874,SCMS-147580,ASN-17837,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,5/11/2012,6/13/2012
78340,108-VN-T30,FPQ-7469,SCMS-106490,ASN-11850,Vietnam,PMO - US,Direct Drop,FCA,Air,3/31/2011,4/21/2011
78346,108-VN-T30,FPQ-5317,SCMS-69730,ASN-8448,Vietnam,PMO - US,Direct Drop,EXW,Air,3/22/2010,3/29/2010
78361,106-HT-T30,FPQ-14314,SCMS-242450,ASN-29195,Haiti,PMO - US,Direct Drop,CIP,Air,5/21/2014,6/3/2014
78362,101-CD-T30,FPQ-11103,SCMS-170610,ASN-18066,"Congo, DRC",PMO - US,Direct Drop,FCA,Air,12/7/2012,1/3/2013
78368,116-ZA-T30,FPQ-3560,SCMS-49671,ASN-5052,South Africa,PMO - US,Direct Drop,DDP,Truck,5/7/2009,7/21/2009
78387,114-UG-T30,FPQ-5837,SCMS-80710,ASN-7974,Uganda,PMO - US,Direct Drop,DDU,Air,6/25/2010,8/11/2010
78395,133-NG-T30,FPQ-12458,SCMS-196571,ASN-22752,Nigeria,PMO - US,Direct Drop,EXW,Air,6/10/2013,7/10/2013
78397,901-NA-T30,FPQ-14689,SCMS-253430,ASN-28398,Namibia,PMO - US,Direct Drop,EXW,Air,7/30/2014,8/29/2014
78403,106-HT-T30,FPQ-7649,SCMS-108900,ASN-13724,Haiti,PMO - US,Direct Drop,CIP,Air,4/27/2011,5/30/2011
78407,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27976,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
78419,103-ZW-T30,FPQ-9905,SCMS-148310,ASN-18001,Zimbabwe,PMO - US,Direct Drop,FCA,Air,5/29/2012,7/18/2012
78427,101-CD-T30,FPQ-11103,SCMS-170610,ASN-18067,"Congo, DRC",PMO - US,Direct Drop,FCA,Air,12/7/2012,1/3/2013
78435,119-NA-T30,FPQ-7679,SCMS-109960,ASN-11272,Namibia,PMO - US,Direct Drop,EXW,Air,5/12/2011,5/31/2011
78479,106-HT-T30,FPQ-12590,SCMS-210430,ASN-22715,Haiti,PMO - US,Direct Drop,FCA,Air,8/21/2013,10/22/2013
78526,900-CM-T30,FPQ-10654,SCMS-161700,ASN-16882,Cameroon,PMO - US,Direct Drop,EXW,Air,9/20/2012,10/5/2012
78532,102-BW-T30,FPQ-6645,SCMS-92600,ASN-9740,Botswana,PMO - US,Direct Drop,EXW,Air,11/11/2010,12/2/2010
78550,116-ZA-T30,FPQ-13973,SCMS-238555,ASN-29257,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,11/4/2014
78576,104-CI-T30,FPQ-4484,SCMS-56481,ASN-5619,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,10/29/2009,11/3/2009
78589,104-BW-T30,FPQ-15568,SCMS-275710,ASN-31390,Botswana,PMO - US,Direct Drop,EXW,Air,1/8/2015,2/6/2015
78603,108-VN-T30,FPQ-7565,SCMS-107660,ASN-12154,Vietnam,PMO - US,Direct Drop,EXW,Air,4/21/2011,5/2/2011
78671,161-ZA-T30,FPQ-6708,SCMS-93510,ASN-11510,South Africa,PMO - US,Direct Drop,DDP,Ocean,11/26/2010,12/14/2010
78698,161-ZA-T30,FPQ-7175,SCMS-103790,ASN-12624,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/28/2011
78709,116-ZA-T30,FPQ-12522,SCMS-199280,ASN-24433,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/13/2013
78714,108-VN-T30,FPQ-10811,SCMS-164580,ASN-18662,Vietnam,PMO - US,Direct Drop,EXW,Air,10/15/2012,11/7/2012
78715,161-ZA-T30,FPQ-7175,SCMS-103930,ASN-12290,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/28/2011
78727,107-RW-T30,FPQ-4854,SCMS-63651,ASN-6747,Rwanda,PMO - US,Direct Drop,FCA,Air,1/6/2010,1/20/2010
78729,108-VN-T30,FPQ-4720,SCMS-62470,ASN-6341,Vietnam,PMO - US,Direct Drop,EXW,Air,1/4/2009,1/12/2010
78733,161-ZA-T30,FPQ-7175,SCMS-103400,ASN-12376,South Africa,PMO - US,Direct Drop,DDP,Ocean,3/10/2011,3/24/2011
78767,102-BI-T30,FPQ-12580,SCMS-199591,ASN-22168,Burundi,PMO - US,Direct Drop,EXW,Air,7/9/2013,7/31/2013
78789,117-ET-T30,FPQ-7802,SCMS-110050,ASN-11253,Ethiopia,PMO - US,Direct Drop,EXW,Air,5/23/2011,5/26/2011
78805,108-VN-T30,FPQ-6818,SCMS-98052,ASN-11312,Vietnam,PMO - US,Direct Drop,EXW,Air,1/17/2011,2/15/2011
78818,109-TZ-T30,FPQ-7909,SCMS-114990,ASN-12159,Tanzania,PMO - US,Direct Drop,EXW,Air,6/24/2011,7/18/2011
78839,108-VN-T30,FPQ-12051,SCMS-188651,ASN-24041,Vietnam,PMO - US,Direct Drop,EXW,Air,5/3/2013,11/28/2013
78846,109-TZ-T30,FPQ-9259,SCMS-136830,ASN-14647,Tanzania,PMO - US,Direct Drop,EXW,Air,1/27/2012,2/3/2012
78909,133-NG-T30,FPQ-12812,SCMS-210351,ASN-23948,Nigeria,PMO - US,Direct Drop,EXW,Air,8/13/2013,11/1/2013
78946,113-ZW-T30,FPQ-13939,SCMS-234720,ASN-26120,Zimbabwe,PMO - US,Direct Drop,EXW,Air,4/1/2014,5/8/2014
78949,100-ZW-T30,FPQ-5018,SCMS-65360,ASN-6755,Zimbabwe,PMO - US,Direct Drop,EXW,Air,2/2/2010,2/17/2010
78985,110-ZM-T30,FPQ-4141,SCMS-53261,ASN-5855,Zambia,PMO - US,Direct Drop,EXW,Air,8/31/2009,9/11/2009
79022,116-ZA-T30,FPQ-13214,SCMS-215410,ASN-23875,South Africa,PMO - US,Direct Drop,DDP,Truck,11/14/2013,12/2/2013
79064,116-ZA-T30,FPQ-12523,SCMS-199310,ASN-29450,South Africa,PMO - US,Direct Drop,DDP,Truck,7/12/2013,8/13/2013
79081,103-SS-T30,FPQ-13172,SCMS-213410,ASN-22956,South Sudan,PMO - US,Direct Drop,EXW,Air,10/28/2013,11/6/2013
79109,110-ZM-T30,FPQ-10531,SCMS-158520,ASN-16853,Zambia,PMO - US,Direct Drop,EXW,Air,8/21/2012,9/5/2012
79111,116-ZA-T30,FPQ-3596,SCMS-50373,ASN-6207,South Africa,PMO - US,Direct Drop,DDP,Truck,5/7/2009,9/22/2009
79128,114-UG-T30,FPQ-9365,SCMS-142230,ASN-14835,Uganda,PMO - US,Direct Drop,CIP,Air,3/15/2012,4/4/2012
79141,102-KE-T30,FPQ-8446,SCMS-124890,ASN-13144,Kenya,PMO - US,Direct Drop,EXW,Air,10/5/2011,10/13/2011
79173,108-VN-T30,FPQ-15692,SCMS-274370,ASN-32258,Vietnam,PMO - US,Direct Drop,EXW,Air,1/28/2015,2/17/2015
79193,106-HT-T30,FPQ-9621,SCMS-147120,ASN-15787,Haiti,PMO - US,Direct Drop,FCA,Air,4/20/2012,6/12/2012
79232,107-RW-T30,FPQ-4011,SCMS-50270,ASN-7216,Rwanda,PMO - US,Direct Drop,CIP,Air,7/16/2009,8/31/2009
79236,108-VN-T30,FPQ-15692,SCMS-274360,ASN-32782,Vietnam,PMO - US,Direct Drop,EXW,Air,1/28/2015,2/17/2015
79271,116-ZA-T30,FPQ-12522,SCMS-199283,ASN-27975,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/27/2014
79283,108-VN-T30,FPQ-14516,SCMS-251680,ASN-29384,Vietnam,PMO - US,Direct Drop,EXW,Air,7/9/2014,8/11/2014
79325,104-CI-T30,FPQ-13125,SCMS-215050,ASN-23877,Côte d'Ivoire,PMO - US,Direct Drop,EXW,Air,10/25/2013,12/4/2013
79352,108-VN-T30,FPQ-8428,SCMS-123520,ASN-13475,Vietnam,PMO - US,Direct Drop,EXW,Air,9/21/2011,10/4/2011
79361,116-ZA-T30,FPQ-12522,SCMS-199289,ASN-28036,South Africa,PMO - US,Direct Drop,DDP,Truck,7/11/2013,8/29/2014
79375,116-ZA-T30,FPQ-13973,SCMS-238556,ASN-31854,South Africa,PMO - US,Direct Drop,DDP,Truck,4/30/2014,4/28/2015
79424,133-NG-T30,FPQ-16329,SCMS-289120,ASN-33413,Nigeria,PMO - US,Direct Drop,EXW,Air,5/7/2015,5/26/2015
79445,102-SD-T30,FPQ-8264,SCMS-121841,ASN-12829,Sudan,PMO - US,Direct Drop,EXW,Air,9/7/2011,9/14/2011
79471,116-ZA-T30,FPQ-13035,SCMS-215370,ASN-24415,South Africa,PMO - US,Direct Drop,DDP,Truck,10/8/2013,12/2/2013
79491,106-HT-T30,FPQ-11285,SCMS-176120,ASN-19476,Haiti,PMO - US,Direct Drop,CIP,Air,1/16/2013,2/5/2013
